gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	_0_	_1_	_4_	_2_	_3_	_6_	_7_	_5_	_8_	_10_	_9_
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07375C073	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D6C777F2	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F74C069F	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC041DEF0FB	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C907A888	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08B1D5269	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F8101D41	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC087556B01	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08E75294D	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0017F527E	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00C0800EB	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0A3F146C2	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC008F4294F	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0A199B69E	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC015980AEB	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05565E8CE	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0517A327B	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067EE23E1	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC090311934	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05D8C0EF5	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0725E3A76	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C9CBDD21	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0BA1D5E00	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0147A8A42	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08938BB1C	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02131C05A	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0BF16A11C	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC06B4C6DD5	0.069	0.012	0.061	0.019	0.012	0.005	0.007	0.009	0.031	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E0348EF	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0F7E26271	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CF621D48	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A8902C85	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A0532ADC	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF641DAA	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0681D30FE	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC02017BE74	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0861656EC	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0ECFACED2	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0092846B0	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08AF9CA91	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08CC68F11	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0082A7233	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0674C647E	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03D71E025	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF986F22	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC060984F83	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B4BD965C	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC06ACCFA52	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05F111D21	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0BCD683D4	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC041215790	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC037C3901A	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC051B1E9C4	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247375A7	0.277	0.35	0.154	0.238	0.114	0.148	0.127	0.091	0.284	0.135	0.086
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC016235D3A	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC006E22794	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC069F95780	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC091173D82	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC01115AAD1	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09C06C70F	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC00BE2EEE3	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.703	0.336	0.581	0.35	0.274	0.269	0.406	0.172	0.335	0.282	0.204
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05D87F723	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC036D78A43	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC054484F7B	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC02392F4AF	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01FFC9392	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05CCF815E	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC07222A428	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FBFA176B	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08D8A859F	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0814068D9	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D870AE49	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E4E54E13	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08F797F90	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC035134F18	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B354AE3	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FC645961	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC058845C44	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC09C0B5D08	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC039D075C6	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B0064C4	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC03DD752AB	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC052A417CB	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08A98E7D4	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC03C093767	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01E9FAC20	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC061137A41	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01F1F24AA	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08226CD3B	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0EB600CAC	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC083EDDA21	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CCF30377	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CE6F5084	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC09DE07794	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0AD6D8724	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC040C26CBD	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0F300DE24	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC00064A9CE	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC06873D10F	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E3784FFB	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D9B795CC	0.33	0.449	0.486	0.361	0.275	0.562	0.279	0.321	0.315	0.369	0.329
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.832	0.705	1.002	0.653	0.897	0.76	1.023	0.578	0.83	0.63	0.692
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.832	0.705	1.002	0.653	0.897	0.76	1.023	0.578	0.83	0.63	0.692
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC0ED0520DD	0.832	0.705	1.002	0.653	0.897	0.76	1.023	0.578	0.83	0.63	0.692
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC09938698A	0.832	0.705	1.002	0.653	0.897	0.76	1.023	0.578	0.83	0.63	0.692
